id,machine_tag,title,inscription,latitude,longitude,as_wkt,country,area,address,erected,main_photo,colour,organisations,language,series,series_ref,geolocated?,photographed?,number_of_subjects,number_of_male_subjects,number_of_female_subjects,number_of_inanimate_subjects,lead_subject_id,lead_subject_machine_tag,lead_subject_name,lead_subject_surname,lead_subject_sex,lead_subject_born_in,lead_subject_died_in,lead_subject_type,lead_subject_roles,lead_subject_primary_role,lead_subject_wikipedia,lead_subject_dbpedia,lead_subject_image,subjects
9671,openplaques:id=9671,"George Gascoigne, Thorpe Hall Primary School, Waltham Forest, and Thorpe Hall, London blue plaque","Thorpe Hall Primary School. Locally listed building. Erected in 1935 by Walthamstow Borough Council on the site of Thorpe Hall, where the Elizabethan poet and courtier George Gascoigne once lived",51.59792,-0.00167,POINT(-0.00167 51.59792),United Kingdom,London,"Thorpe Hall School, Hale End Road E4","",https://commons.wikimedia.org/wiki/Special:FilePath/Thorpe_Hall_Primary_School_(Waltham_Forest_Heritage).jpg?width=640,blue,[],English,"",,true,true,3,3,0,2,19181,openplaques:subject:id=19181,George Gascoigne,Gascoigne,male,1535,1577,man,"[""poet"", ""courtier""]","",https://en.wikipedia.org/wiki/George_Gascoigne,http://dbpedia.org/resource/George_Gascoigne,https://commons.wikimedia.org/wiki/Special:FilePath/George_Gascoigne.gif?width=640,"[""George Gascoigne|(1535-1577)|man|poet and courtier"", ""Thorpe Hall Primary School, Waltham Forest|(1935-present)|place|school"", ""Thorpe Hall, London||place|hall""]"
9672,openplaques:id=9672,Jacob Lepidus blue plaque,"The Tottenham Outrage. On this site until the 1930's stood oak cottages, where in 1909 Jacob Lepidus, a Latvian ""anarchist"" was killed after a two hour running gun battle. It was the climax to a chase which left four dead and fifteen wounded following a wages snatch in Tottenham.",51.60409,0.00296,POINT(0.00296 51.60409),United Kingdom,London,94/96 Oak Hill Woodford Green,"",https://commons.wikimedia.org/wiki/Special:FilePath/The_Tottenham_Outrage_(Waltham_Forest_Heritage).jpg?width=640,blue,[],English,"",,true,true,1,1,0,0,6650,openplaques:subject:id=6650,Jacob Lepidus,Lepidus,male,,1909,man,"[""Latvian anarchist""]",Latvian anarchist,,,"","[""Jacob Lepidus|(d.1909)|man|Latvian anarchist""]"
9673,openplaques:id=9673,plaque № 9673,"Salvation Army Citadel - Catherine Bramwell Booth 1883-1987 - Erected between 1891-2 on the site of  ""Bull's Boxing Booths"", this building originally formed the entrance to the Citadel at which Catherine Bramwell Booth, grand daughter of Salvation Army founder General William Booth was Captain in 1906/7",51.5825,-0.02951,POINT(-0.02951 51.5825),United Kingdom,London,99a High Street E17,"","","",[],English,"",,true,false,0,0,0,0,"","","","","","","","",[],"","","","",[]
9674,openplaques:id=9674,Leyton Orient Football Club blue plaque,"Leyton Orient Football Club - Established as Glyn Cricket Club in 1881 by former students of Homerton College and named Orient in 1888 after the shipping line. Renamed Clapton Orient in 1898, the O's moved to Brisbane Road in 1937 and the Club changed it's name to Leyton Orient after WWII",51.56208,-0.01555,POINT(-0.01555 51.56208),United Kingdom,London,Oliver Road E10,"",https://commons.wikimedia.org/wiki/Special:FilePath/Leyton_Orient_Football_Club_(Waltham_Forest_Heritage).jpg?width=640,blue,[],English,"",,true,true,1,1,0,1,8980,openplaques:subject:id=8980,Leyton Orient Football Club,Leyton Orient Football Club,object,1881,,group,"[""association football club of Laurence Cunningham""]","",,,https://commons.wikimedia.org/wiki/Special:FilePath/Arsenal_-_Leyton_Orient.jpg?width=640,"[""Leyton Orient Football Club|(1881-present)|group|association football club of Laurence Cunningham""]"
9675,openplaques:id=9675,Leyton Orient Football Club blue plaque,"Lea Bridge Stadium - On this site stood Lea Bridge Stadium, the home of Lea Bridge Speedway team 1928-1938 and Clapton Orient football club. The O's moved to this site from nearby Millfields Road in 1930 before moving to Brisbane Road in 1937",51.5673,-0.04017,POINT(-0.04017 51.5673),United Kingdom,London,Rigg Approach E10,"",https://commons.wikimedia.org/wiki/Special:FilePath/Lea_Bridge_Stadium_(Waltham_Forest_Heritage).jpg?width=640,blue,[],English,"",,true,true,1,1,0,1,8980,openplaques:subject:id=8980,Leyton Orient Football Club,Leyton Orient Football Club,object,1881,,group,"[""association football club of Laurence Cunningham""]","",,,https://commons.wikimedia.org/wiki/Special:FilePath/Arsenal_-_Leyton_Orient.jpg?width=640,"[""Leyton Orient Football Club|(1881-present)|group|association football club of Laurence Cunningham""]"
9676,openplaques:id=9676,Pretoria Avenue School and Arthur Bottomley blue plaque,"Former Pretoria Avenue School - Erected in 1888 by Walthamstow School Board, and included the Rt Hon Arthur Bottomley MP, one-time Mayor of Walthamstow as a former pupil. In 1955 it became a Special Needs School and in 1988 the first Disability Resource Centre in England",51.58519,-0.03407,POINT(-0.03407 51.58519),United Kingdom,London,1a Warner Road E17,"","",blue,[],English,Waltham Forest Heritage,"",true,false,2,2,0,1,20623,openplaques:subject:id=20623,Pretoria Avenue School,School,object,,,man,[],"",,,"","[""Pretoria Avenue School||man|"", ""Arthur Bottomley||man|""]"
9677,openplaques:id=9677,plaque № 9677,"Walthamstow Windmill - Oak Hill Gardens was laid out in 1912 on the site of the former Walthamstow Windmill. Erected in 1676 on ""Tile Kiln Hill"" by John Hawkes of Whitechapel, the Mill was demolished in the early 1800's",51.60033,0.01294,POINT(0.01294 51.60033),United Kingdom,London,22 Oak Hill Gardens,"",https://commons.wikimedia.org/wiki/Special:FilePath/Walthamstow_Windmill_(Waltham_Forest_Heritage).jpg?width=640,"",[],English,"",,true,true,0,0,0,0,"","","","","","","","",[],"","","","",[]
9678,openplaques:id=9678,Blue plaque № 9678,The Bull and Crown. Grade II Listed building - Erected in 1899 by Taylor Walker and Company and designed in French Second Empire style. It was built to cater for the vast influx of visitors to the nearby Epping Forest and replaced an earlier 18th century inn,51.63126,7.0e-05,POINT(7.0e-05 51.63126),United Kingdom,London,"The Bull on the Green, The Green, Chingford E4","",https://commons.wikimedia.org/wiki/Special:FilePath/Bull_and_Crown_(Waltham_Forest_Heritage).jpg?width=640,blue,[],English,"",,true,true,0,0,0,0,"","","","","","","","",[],"","","","",[]
9679,openplaques:id=9679,Blue plaque № 9679,ARP depot Harrow Green School - In memory of the five local Civil Defence volunteers and the six man crew of the Vickers Wellington bomber X9905 who perished when the aeroplane crashed on this site on the night of February 10th 1942,51.55819,0.00347,POINT(0.00347 51.55819),United Kingdom,London,"31 Corn Way, Leytonstone E11","",https://commons.wikimedia.org/wiki/Special:FilePath/ARP_Depot_Harrow_Green_School.jpg?width=640,blue,[],English,"",,true,true,0,0,0,0,"","","","","","","","",[],"","","","",[]
9680,openplaques:id=9680,Karl Popper blue plaque,Sir Karl Popper 1902-1994 philosopher lived here 1945-1950,51.63532,-0.15874,POINT(-0.15874 51.63532),United Kingdom,London,"16 Burlington Rise, East Barnet","",https://commons.wikimedia.org/wiki/Special:FilePath/Sir_KARL_POPPER_1902-1994_Philosopher_lived_here_1946-1950.jpg?width=640,blue,"[""English Heritage""]",English,"",,true,true,1,1,0,0,6647,openplaques:subject:id=6647,Karl Popper,Popper,male,1902,1994,man,"[""philosopher"", ""Knight Bachelor"", ""Companion of Honour"", ""Fellow of the British Academy"", ""Fellow of the Royal Society""]","",https://en.wikipedia.org/wiki/Karl_Popper,http://dbpedia.org/resource/Karl_Popper,https://commons.wikimedia.org/wiki/Special:FilePath/Karl_Popper.jpg?width=640,"[""Karl Popper|(1902-1994)|man|philosopher, Knight Bachelor, Companion of Honour, Fellow of the British Academy, and Fellow of the Royal Society""]"
9681,openplaques:id=9681,Green plaque № 9681,A large ice well was built here in 1862 by Carlo Gatti to hold 1500 tons of Norwegian ice,,,"",United Kingdom,London,Caledonian Road,"","",green,[],English,"",,false,false,0,0,0,0,"","","","","","","","",[],"","","","",[]
9682,openplaques:id=9682,Green plaque № 9682,A large ice well was built here in 1862 by Carlo Gatti to hold 1500 tons of Norwegian ice,,,"",United Kingdom,London,Caledonian Road,"","",green,[],English,"",,false,false,0,0,0,0,"","","","","","","","",[],"","","","",[]
97,openplaques:id=97,Alfred Tennyson blue plaque,Alfred Lord Tennyson 1809-1892 poet lived here in 1880 and 1881,51.4982,-0.15035,POINT(-0.15035 51.4982),United Kingdom,London,9 Upper Belgrave Street,1994,https://commons.wikimedia.org/wiki/Special:FilePath/Alfred_Lord_Tennyson_1809-1892_poet_lived_here_in_1880_and_1881.jpg?width=640,blue,"[""English Heritage""]",English,"",,true,true,1,1,0,0,96,openplaques:subject:id=96,Alfred Tennyson,Tennyson,male,1809,1892,man,"[""poet"", ""Poet Laureate of the United Kingdom"", ""Baron Tennyson""]","","https://en.wikipedia.org/wiki/Alfred,_Lord_Tennyson","http://dbpedia.org/resource/Alfred,_Lord_Tennyson",https://commons.wikimedia.org/wiki/Special:FilePath/Alfred_Lord_Tennyson_1869.jpg?width=640,"[""Alfred Tennyson|(1809-1892)|man|poet, Poet Laureate of the United Kingdom, and Baron Tennyson""]"
9701,openplaques:id=9701,Lawrence Oates blue plaque,Captain Lawrence Oates 1880-1912 Antarctic explorer lived in a house on this site,51.46306,-0.22748,POINT(-0.22748 51.46306),United Kingdom,London,"307 Upper Richmond Road, Putney",2007,https://commons.wikimedia.org/wiki/Special:FilePath/Captain_Lawrence_OATES_1880-1912_Antarctic_Explorer_lived_in_a_house_on_this_site.jpg?width=640,blue,"[""Putney Society""]",English,"",,true,true,1,1,0,0,6652,openplaques:subject:id=6652,Lawrence Oates,Oates,male,1880,1912,man,"[""Antarctic explorer"", ""Terra Nova Expedition member""]","",https://en.wikipedia.org/wiki/Lawrence_Oates,http://dbpedia.org/resource/Lawrence_Oates,https://commons.wikimedia.org/wiki/Special:FilePath/Lawrence_Oates_c1911.jpg?width=640,"[""Lawrence Oates|(1880-1912)|man|Antarctic explorer and Terra Nova Expedition member""]"
9702,openplaques:id=9702,Norman Parkinson blue plaque,Norman Parkinson CBE 1913-1990 photographer lived here 1919-1936,51.46535,-0.22664,POINT(-0.22664 51.46535),United Kingdom,London,"32 Landford Rd, SW15",2009,"https://commons.wikimedia.org/wiki/Special:FilePath/NormanParkinsonBluePlaque,_32_Landford_Road,_Putney.jpg?width=640",blue,"[""Putney Society""]",English,"",,true,true,1,1,0,0,6681,openplaques:subject:id=6681,Norman Parkinson,Parkinson,male,1913,1990,man,"[""Commander of the Most Excellent Order of the British Empire""]",Commander of the Most Excellent Order of the British Empire,https://en.wikipedia.org/wiki/Norman_Parkinson,http://dbpedia.org/resource/Norman_Parkinson,"","[""Norman Parkinson|(1913-1990)|man|Commander of the Most Excellent Order of the British Empire""]"
9703,openplaques:id=9703,William Lancaster blue plaque,Sir William Lancaster 1841-1929 Co-founder of the Putney School of Art  Mayor of Wandsworth 1901-2,51.4608,-0.21258,POINT(-0.21258 51.4608),United Kingdom,London,"Putney School of Art, Oxford Road, SW15",2009,https://commons.wikimedia.org/wiki/Special:FilePath/Sir_William_Lancaster_1841-1929_(The_Putney_Society).jpg?width=640,blue,"[""Putney Society""]",English,"",,true,true,1,1,0,0,6680,openplaques:subject:id=6680,William Lancaster,Lancaster,male,1841,1929,man,"[""Knight Bachelor"", ""founder of the Putney School of Art"", ""Mayor of Wandsworth""]","",,,"","[""William Lancaster|(1841-1929)|man|Knight Bachelor, founder of the Putney School of Art, and Mayor of Wandsworth""]"
9704,openplaques:id=9704,Lawrence Oates blue plaque,Captain Laurence Oates 1880-1912 Antarctic explorer lived here,51.46397,-0.2328,POINT(-0.2328 51.46397),United Kingdom,London,309 Upper Richmond Road,"",https://commons.wikimedia.org/wiki/Special:FilePath/Captain_Lawrence_Oates_1880-1912_Antarctic_explorer_lived_here.jpg?width=640,blue,"[""Greater London Council""]",English,"",,true,true,1,1,0,0,6652,openplaques:subject:id=6652,Lawrence Oates,Oates,male,1880,1912,man,"[""Antarctic explorer"", ""Terra Nova Expedition member""]","",https://en.wikipedia.org/wiki/Lawrence_Oates,http://dbpedia.org/resource/Lawrence_Oates,https://commons.wikimedia.org/wiki/Special:FilePath/Lawrence_Oates_c1911.jpg?width=640,"[""Lawrence Oates|(1880-1912)|man|Antarctic explorer and Terra Nova Expedition member""]"
9705,openplaques:id=9705,Henry Williamson maroon plaque,Henry Williamson writer 1895–1977 lived here (1902-1920),51.45832,-0.02498,POINT(-0.02498 51.45832),United Kingdom,London,"21 Eastern Road, SE4","","",maroon,"[""London Borough of Lewisham""]",English,"",,true,false,1,1,0,0,6679,openplaques:subject:id=6679,Henry Williamson,Williamson,male,1895,1977,man,"[""novelist""]",novelist,https://en.wikipedia.org/wiki/Henry_Williamson,http://dbpedia.org/resource/Henry_Williamson,"","[""Henry Williamson|(1895-1977)|man|novelist""]"
9711,openplaques:id=9711,Miss Rose plaque,Miss Rose 1966 quae in hac aede regnabat et nunc at aeternum regnat in cordibus nostrum,51.48806,-0.17452,POINT(-0.17452 51.48806),United Kingdom,London,"133 Old Church Street, Chelsea, SW3","","","",[],Latin,"",,true,false,1,0,1,0,6685,openplaques:subject:id=6685,Miss Rose,Rose,female,,1966,woman,[],"",https://en.wikipedia.org/wiki/Miss_Rose,http://dbpedia.org/resource/Miss_Rose,"","[""Miss Rose|(d.1966)|woman|""]"
9712,openplaques:id=9712,Kingsley Amis green plaque,Sir Kingsley Amis novelist 1922–95 born at this address. Used Norbury as inspiration for his books.,51.40886,-0.11278,POINT(-0.11278 51.40886),United Kingdom,London,"16 Buckingham Gardens, Norbury","","",green,"[""London Borough of Croydon""]",English,"",,true,false,1,1,0,0,6684,openplaques:subject:id=6684,Kingsley Amis,Amis,male,1922,1995,man,"[""novelist"", ""Knight Bachelor""]","",https://en.wikipedia.org/wiki/Kingsley_Amis,http://dbpedia.org/resource/Kingsley_Amis,"","[""Kingsley Amis|(1922-1995)|man|novelist and Knight Bachelor""]"
9714,openplaques:id=9714,Leigh Hunt blue plaque,Leigh Hunt poet & essayist lived here 1853-1859,51.49405,-0.21997,POINT(-0.21997 51.49405),United Kingdom,London,"16 Rowan Road, W6","","",blue,"[""London Borough of Hammersmith & Fulham""]",English,"",,true,false,1,1,0,0,978,openplaques:subject:id=978,Leigh Hunt,Hunt,male,1784,1859,man,"[""essayist"", ""poet""]","",https://en.wikipedia.org/wiki/Leigh_Hunt,http://dbpedia.org/resource/Leigh_Hunt,https://commons.wikimedia.org/wiki/Special:FilePath/James_Henry_Leigh_Hunt_by_Benjamin_Robert_Haydon.jpg?width=640,"[""Leigh Hunt|(1784-1859)|man|essayist and poet""]"
9720,openplaques:id=9720,Harold Moody blue plaque,Dr Harold Moody 1882–1947 campaigner for racial equality lived and worked here,51.47348,-0.05696,POINT(-0.05696 51.47348),United Kingdom,London,"164 Queens Road, Peckham, SE15","",https://commons.wikimedia.org/wiki/Special:FilePath/DR_HAROLD_MOODY_1882-1947_Campaigner_for_Racial_Equality_lived_and_worked_here.jpg?width=640,blue,"[""English Heritage""]",English,"",,true,true,1,1,0,0,6677,openplaques:subject:id=6677,Harold Moody,Moody,male,1882,1947,man,"[""Doctor (unknown type)"", ""campaigner for racial equality""]","",https://en.wikipedia.org/wiki/Harold_Moody,http://dbpedia.org/resource/Harold_Moody,"","[""Harold Moody|(1882-1947)|man|Doctor (unknown type) and campaigner for racial equality""]"
9721,openplaques:id=9721,Philip Ben Greet blue plaque,Sir Philip Ben Greet 1857–1936 Actor-manager lived here 1920-1936,51.49619,-0.11353,POINT(-0.11353 51.49619),United Kingdom,London,"160 Lambeth Road, Lambeth, SE1","",https://commons.wikimedia.org/wiki/Special:FilePath/SIR_PHILIP_BEN_GREET_1857-1936_Actor-manager_lived_here_1920-1936.jpg?width=640,blue,"[""London County Council""]",English,"",,true,true,1,1,0,0,6676,openplaques:subject:id=6676,Philip Ben Greet,Greet,male,1857,1936,man,"[""Knight Bachelor"", ""actor-manager""]","",https://en.wikipedia.org/wiki/Ben_Greet,http://dbpedia.org/resource/Ben_Greet,https://commons.wikimedia.org/wiki/Special:FilePath/Ben_Greet_as_Boomblehardt.jpg?width=640,"[""Philip Ben Greet|(1857-1936)|man|Knight Bachelor and actor-manager""]"
9722,openplaques:id=9722,Arthur Keith plaque,"Sir Arthur Keith (1866–1955) anatomist, anthropologist",51.5556,-0.10103,POINT(-0.10103 51.5556),United Kingdom,London,"17 Aubert Park, Highbury, N5","","","","[""London Borough of Islington""]",English,"",,true,false,1,1,0,0,6675,openplaques:subject:id=6675,Arthur Keith,Keith,male,1866,1955,man,"[""anatomist"", ""anthropologist""]","",https://en.wikipedia.org/wiki/Arthur_Keith,http://dbpedia.org/resource/Arthur_Keith,https://commons.wikimedia.org/wiki/Special:FilePath/Sir_Arthur_Keith.jpg?width=640,"[""Arthur Keith|(1866-1955)|man|anatomist and anthropologist""]"
9723,openplaques:id=9723,Ernest George brushed metal plaque,Sir Ernest George (1839–1922) architect lived here,51.4947,-0.08889,POINT(-0.08889 51.4947),United Kingdom,London,"17 Bartholomew Street, Southwark, SE1","",https://farm4.staticflickr.com/3804/8801780159_322749160f_z.jpg,brushed metal,"[""London Borough of Southwark""]",English,"",,true,true,1,1,0,0,6674,openplaques:subject:id=6674,Ernest George,George,male,1839,1922,man,"[""architect""]",architect,https://en.wikipedia.org/wiki/Ernest_George,http://dbpedia.org/resource/Ernest_George,"","[""Ernest George|(1839-1922)|man|architect""]"
